id_x,budget,popularity,revenue,title,avg_rating,rate_count,year,month,day,director_name,gender,movie_expense,profit,movie_performance,total_profit,director_performance,directors_rank,Release_Season,day_type,avg_profit_per_year,avg_total_profit_per_year
45081,33.0,19,62.02,Snakes on a Plane,5.1,497,2006,Aug,Sunday,David R. Ellis,Male,2.6000000000000014,29.020000000000003,Normal,253.17000000000002,Normal,129.0,Summer,Weekend,80.45287671232877,673.7645205479452
45086,33.0,9,0.0,Pushing Tin,5.7,116,1999,Apr,Friday,Mike Newell,Male,-36.14285714285714,-33.0,Normal,1048.33,Normal,36.0,Spring,Weekday,43.911875,613.3409375
45089,32.0,33,113.02,The Reader,7.2,813,2008,Dec,Wednesday,Stephen Daldry,Male,10.0,81.02,Normal,209.87,Normal,135.0,Winter,Weekday,97.81507462686567,777.1591044776119
45091,32.0,16,173.4,Elf,6.4,987,2003,Oct,Thursday,Jon Favreau,Male,-70.83333333333333,141.4,Normal,1801.85,Normal,18.0,Autumn,Weekday,103.48896551724138,834.98
45092,32.0,15,152.04,Phenomenon,6.2,323,1996,Jul,Friday,Jon Turteltaub,Male,-35.0,120.03999999999999,Normal,604.73,Normal,75.0,Summer,Weekday,70.88847826086958,722.6060869565217
45093,33.0,13,0.0,Snow Dogs,5.3,185,2002,Jan,Friday,Brian Levant,Male,-14.0,-33.0,Normal,392.09000000000003,Normal,112.0,Winter,Weekday,97.53942028985507,969.1530434782609
45094,32.0,21,60.33,Scrooged,6.7,390,1988,Nov,Tuesday,Richard Donner,Male,-20.709090909090904,28.33,Normal,724.34,Normal,58.0,Autumn,Weekday,67.30076923076923,602.3023076923077
45102,32.0,15,83.62,"Big Mommas: Like Father, Like Son",5.3,313,2011,Feb,Wednesday,John Whitesell,Male,-0.7999999999999972,51.620000000000005,Normal,105.10999999999999,Normal,162.0,Winter,Weekday,96.11925373134328,946.4002985074627
45105,30.0,23,77.57,The Number 23,6.3,1018,2007,Feb,Friday,Joel Schumacher,Male,-16.115384615384613,47.56999999999999,Normal,837.56,Normal,49.0,Winter,Weekday,100.77203703703705,706.7029629629629
45106,33.0,10,9.49,The Young and Prodigious T.S. Spivet,6.7,232,2013,Oct,Wednesday,Jean-Pierre Jeunet,Male,-5.600000000000001,-23.509999999999998,Normal,166.41,Normal,146.0,Autumn,Weekday,100.15491228070175,899.7371929824561
45107,35.0,10,31.76,1941,5.6,143,1979,Dec,Thursday,Steven Spielberg,Male,-28.865384615384613,-3.2399999999999984,Normal,7016.24,Best,1.0,Winter,Weekday,62.0625,2472.5425
45109,32.0,34,60.74,A History of Violence,6.9,832,2005,Sep,Friday,David Cronenberg,Male,12.650000000000002,28.740000000000002,Normal,33.61,Normal,178.0,Autumn,Weekday,76.39154929577465,964.4594366197182
45110,32.0,47,85.17,Transporter 2,6.2,1061,2005,Aug,Tuesday,Louis Leterrier,Male,-42.66666666666667,53.17,Normal,246.09000000000003,Normal,130.0,Summer,Weekday,76.39154929577465,964.4594366197182
45111,32.0,16,18.55,The Quick and the Dead,6.3,427,1995,Feb,Thursday,Sam Raimi,Male,-53.540909090909096,-13.45,Normal,2191.95,Normal,10.0,Winter,Weekday,72.99666666666667,826.0618181818182
45113,32.0,15,0.0,Bringing Out the Dead,6.6,225,1999,Oct,Friday,Martin Scorsese,Male,-16.636842105263156,-32.0,Normal,1029.52,Normal,37.0,Autumn,Weekday,43.911875,613.3409375
45120,32.0,5,5.91,The Good German,5.9,86,2006,Dec,Friday,Steven Soderbergh,Male,-9.013333333333335,-26.09,Normal,1499.65,Normal,23.0,Winter,Weekday,80.45287671232877,673.7645205479452
45122,31.5,49,89.46,Apocalypse Now,8.0,2055,1979,Aug,Wednesday,Francis Ford Coppola,Male,1.1111111111111107,57.959999999999994,Normal,315.52000000000004,Normal,122.0,Summer,Weekday,62.0625,2472.5425
45124,30.0,6,106.27,Mr. Holland's Opus,6.9,113,1995,Dec,Friday,Stephen Herek,Male,-1.25,76.27,Normal,-18.630000000000003,Normal,188.0,Winter,Weekday,72.99666666666667,826.0618181818182
45126,31.0,13,128.5,Out of Africa,7.0,279,1985,Dec,Friday,Sydney Pollack,Male,-16.6,97.5,Normal,575.5,Normal,78.0,Winter,Weekday,54.395714285714284,1091.822857142857
45127,31.0,42,161.77,Flight,6.5,2415,2012,Nov,Friday,Robert Zemeckis,Male,-45.15384615384616,130.77,Normal,2600.62,Best,7.0,Autumn,Weekday,140.09122448979593,997.1065306122449
45129,30.0,74,174.6,The Grand Budapest Hotel,8.0,4519,2014,Feb,Wednesday,Wes Anderson,Male,5.285714285714285,144.6,Normal,240.24,Normal,131.0,Winter,Weekday,137.50490566037737,872.9090566037736
45130,31.0,7,24.19,Hearts in Atlantis,6.4,131,2001,Sep,Friday,Scott Hicks,Male,6.399999999999999,-6.809999999999999,Normal,93.14999999999999,Normal,166.0,Autumn,Weekday,78.79935483870969,841.1814516129032
45134,30.25,15,115.1,Get Shorty,6.4,302,1995,Oct,Friday,Barry Sonnenfeld,Male,-73.35714285714286,84.85,Normal,1467.1799999999998,Normal,25.0,Autumn,Weekday,72.99666666666667,826.0618181818182
45135,45.0,32,306.78,Chicago,6.9,677,2002,Dec,Thursday,Rob Marshall,Male,-83.0,261.78,Normal,1141.46,Normal,32.0,Winter,Weekday,97.53942028985507,969.1530434782609
45136,34.2,34,234.8,Big Daddy,6.1,875,1999,Jun,Friday,Dennis Dugan,Male,-22.488888888888887,200.60000000000002,Normal,869.76,Normal,47.0,Summer,Weekday,43.911875,613.3409375
45139,30.0,49,350.45,Speed,6.8,1783,1994,Jun,Thursday,Jan de Bont,Male,-61.400000000000006,320.45,Normal,800.13,Normal,51.0,Summer,Weekday,104.80483870967741,889.4412903225807
45143,30.0,46,199.2,The Hunt for Red October,7.2,957,1990,Mar,Friday,John McTiernan,Male,-31.9,169.2,Normal,551.41,Normal,82.0,Spring,Weekday,115.88388888888888,841.4038888888889
45146,30.0,37,191.5,The Addams Family,6.7,848,1991,Nov,Friday,Barry Sonnenfeld,Male,-73.60714285714286,161.5,Normal,1467.1799999999998,Normal,25.0,Autumn,Weekday,154.00333333333333,1500.7875000000001
45148,37.0,40,165.34,The Princess Diaries,6.5,1023,2001,Aug,Friday,Garry Marshall,Male,-5.375,128.34,Normal,1102.2,Normal,34.0,Summer,Weekday,78.79935483870969,841.1814516129032
45150,33.0,79,327.31,Se7en,8.1,5765,1995,Sep,Friday,David Fincher,Male,-32.0,294.31,Normal,1489.3400000000001,Normal,24.0,Autumn,Weekday,72.99666666666667,826.0618181818182
45153,25.0,31,156.82,Mystic River,7.6,1422,2003,Oct,Tuesday,Clint Eastwood,Male,-14.83157894736842,131.82,Normal,1739.57,Normal,20.0,Autumn,Weekday,103.48896551724138,834.98
45154,30.0,70,216.76,Million Dollar Baby,7.7,2439,2004,Dec,Wednesday,Clint Eastwood,Male,-9.83157894736842,186.76,Normal,1739.57,Normal,20.0,Winter,Weekday,100.4783606557377,813.7229508196721
45155,80.0,29,176.89,Analyze This,6.4,503,1999,Mar,Friday,Harold Ramis,Male,38.925,96.88999999999999,Normal,228.18999999999997,Normal,132.0,Spring,Weekday,43.911875,613.3409375
45157,30.0,30,160.26,27 Dresses,6.1,978,2008,Jan,Thursday,Anne Fletcher,Female,-1.3999999999999986,130.26,Normal,528.37,Normal,86.0,Winter,Weekday,97.81507462686567,777.1591044776119
45158,35.0,13,155.55,Hannah Montana: The Movie,6.0,449,2009,Apr,Friday,Peter Chelsom,Male,-6.0,120.55000000000001,Normal,208.57,Normal,136.0,Spring,Weekday,120.02454545454545,822.805606060606
45161,30.0,26,160.64,Legends of the Fall,7.2,619,1994,Dec,Friday,Edward Zwick,Male,-32.0,130.64,Normal,701.4599999999999,Normal,60.0,Winter,Weekday,104.80483870967741,889.4412903225807
45162,25.0,33,163.67,Up in the Air,6.7,1205,2009,Sep,Saturday,Jason Reitman,Male,11.2,138.67,Normal,394.09,Normal,110.0,Autumn,Weekend,120.02454545454545,822.805606060606
45163,30.0,19,105.83,About Schmidt,6.7,362,2002,Dec,Friday,Alexander Payne,Male,12.8,75.83,Normal,324.21999999999997,Normal,120.0,Winter,Weekday,97.53942028985507,969.1530434782609
45166,40.0,9,0.0,Down to Earth,4.9,95,2001,Feb,Friday,Chris Weitz,Male,-13.0,-40.0,Normal,1130.3,Normal,33.0,Winter,Weekday,78.79935483870969,841.1814516129032
45169,30.0,50,105.17,Forgetting Sarah Marshall,6.4,1172,2008,Apr,Thursday,Nicholas Stoller,Male,-0.6000000000000014,75.17,Normal,473.03000000000003,Normal,96.0,Spring,Weekday,97.81507462686567,777.1591044776119
45170,45.0,24,92.37,Four Brothers,6.7,607,2005,Aug,Thursday,John Singleton,Male,10.92857142857143,47.370000000000005,Normal,393.91,Normal,111.0,Summer,Weekday,76.39154929577465,964.4594366197182
45173,30.0,33,114.66,Bride Wars,5.9,856,2009,Jan,Friday,Gary Winick,Male,-6.43,84.66,Normal,175.85999999999999,Normal,143.0,Winter,Weekday,120.02454545454545,822.805606060606
45175,37.0,41,96.46,13 Going on 30,6.3,1204,2004,Apr,Tuesday,Gary Winick,Male,0.5700000000000003,59.459999999999994,Normal,175.85999999999999,Normal,143.0,Spring,Weekday,100.4783606557377,813.7229508196721
45176,30.0,43,151.12,Midnight in Paris,7.4,1990,2011,May,Wednesday,Woody Allen,Male,13.333333333333332,121.12,Normal,320.90999999999997,Normal,121.0,Spring,Weekday,96.11925373134328,946.4002985074627
45182,30.0,28,51.13,The Naked Gun 33⅓: The Final Insult,6.3,521,1994,Mar,Friday,Peter Segal,Male,-29.42857142857143,21.130000000000003,Normal,420.84,Normal,106.0,Spring,Weekday,104.80483870967741,889.4412903225807
45183,30.0,27,152.43,A View to a Kill,6.0,506,1985,May,Friday,John Glen,Male,-1.5,122.43,Normal,725.1,Normal,57.0,Spring,Weekday,54.395714285714284,1091.822857142857
45185,30.0,29,156.84,P.S. I Love You,6.9,977,2007,Nov,Thursday,Richard LaGravenese,Male,5.0,126.84,Normal,145.96,Normal,152.0,Autumn,Weekday,100.77203703703705,706.7029629629629
45187,30.0,33,129.27,Atonement,7.4,1049,2007,Aug,Wednesday,Joe Wright,Male,-26.333333333333336,99.27000000000001,Normal,205.24,Normal,137.0,Summer,Weekday,100.77203703703705,706.7029629629629
45188,30.0,16,0.0,Letters to Juliet,6.6,796,2010,May,Friday,Gary Winick,Male,-6.43,-30.0,Normal,175.85999999999999,Normal,143.0,Spring,Weekday,100.51301587301587,784.8712698412699
45189,30.0,11,45.89,Black Rain,6.2,243,1989,Sep,Friday,Ridley Scott,Male,-50.625,15.89,Normal,1899.55,Normal,16.0,Autumn,Weekday,84.28,1369.1172222222222
45190,30.0,14,54.82,The Three Stooges,4.9,140,2012,Apr,Friday,Bobby Farrelly,Male,-8.454545454545453,24.82,Normal,915.22,Normal,42.0,Spring,Weekday,140.09122448979593,997.1065306122449
45191,40.0,43,117.2,Corpse Bride,7.2,1894,2005,Sep,Friday,Tim Burton,Male,-31.214285714285708,77.2,Normal,2340.43,Best,9.0,Autumn,Weekday,76.39154929577465,964.4594366197182
45194,30.0,65,91.71,Southpaw,7.3,2067,2015,Jun,Monday,Antoine Fuqua,Male,-17.25,61.709999999999994,Normal,402.02,Normal,108.0,Summer,Weekday,131.90341463414634,1011.5417073170731
45195,30.0,45,90.81,Drag Me to Hell,6.2,966,2009,Mar,Sunday,Sam Raimi,Male,-55.540909090909096,60.81,Normal,2191.95,Normal,10.0,Spring,Weekend,120.02454545454545,822.805606060606
45198,30.0,25,159.29,Step Up 3D,6.6,582,2010,Aug,Wednesday,Jon M. Chu,Male,-27.200000000000003,129.29,Normal,829.3299999999999,Normal,50.0,Summer,Weekday,100.51301587301587,784.8712698412699
45200,30.0,32,53.65,Stranger Than Fiction,7.1,721,2006,Sep,Saturday,Marc Forster,Male,-33.6875,23.65,Normal,899.59,Normal,43.0,Autumn,Weekend,80.45287671232877,673.7645205479452
45203,30.0,10,84.65,Meet the Spartans,3.7,359,2008,Jan,Thursday,Jason Friedberg,Male,7.0,54.650000000000006,Normal,199.73000000000002,Normal,138.0,Winter,Weekday,97.81507462686567,777.1591044776119
45206,25.0,12,38.75,Little Shop of Horrors,6.6,384,1986,Dec,Friday,Frank Oz,Male,-21.714285714285715,13.75,Normal,-115.18,Normal,199.0,Winter,Weekday,63.50818181818181,927.5827272727273
45207,30.0,31,63.78,Hanna,6.5,1263,2011,Apr,Thursday,Joe Wright,Male,-26.333333333333336,33.78,Normal,205.24,Normal,137.0,Spring,Weekday,96.11925373134328,946.4002985074627
45215,30.0,48,63.37,Side Effects,6.4,1323,2013,Feb,Thursday,Steven Soderbergh,Male,-11.013333333333335,33.37,Normal,1499.65,Normal,23.0,Winter,Weekday,100.15491228070175,899.7371929824561
45223,45.0,20,60.9,My Super Ex-Girlfriend,4.8,442,2006,Jun,Tuesday,Ivan Reitman,Male,14.375,15.899999999999999,Normal,660.38,Normal,66.0,Summer,Weekday,80.45287671232877,673.7645205479452
45227,30.0,27,53.91,The Five-Year Engagement,5.7,457,2012,Apr,Friday,Nicholas Stoller,Male,-0.6000000000000014,23.909999999999997,Normal,473.03000000000003,Normal,96.0,Spring,Weekday,140.09122448979593,997.1065306122449
45232,30.0,9,19.2,The Replacement Killers,6.0,127,1998,Feb,Friday,Antoine Fuqua,Male,-17.25,-10.8,Normal,402.02,Normal,108.0,Winter,Weekday,51.15577777777777,799.8122222222223
45235,30.0,20,102.82,Love & Other Drugs,6.6,1233,2010,Nov,Monday,Edward Zwick,Male,-32.0,72.82,Normal,701.4599999999999,Normal,60.0,Autumn,Weekday,100.51301587301587,784.8712698412699
45241,30.0,10,31.15,Pride and Glory,6.3,240,2008,Sep,Tuesday,Gavin O'Connor,Male,8.338000000000001,1.1499999999999986,Normal,13.03,Normal,184.0,Autumn,Weekday,97.81507462686567,777.1591044776119
45243,30.0,4,15.37,Alex & Emma,5.0,68,2003,Jun,Monday,Rob Reiner,Male,-0.6363636363636367,-14.63,Normal,466.8,Normal,97.0,Summer,Weekday,103.48896551724138,834.98
45248,30.0,3,0.0,In Dreams,5.4,44,1999,Jan,Friday,Neil Jordan,Male,4.786249999999999,-30.0,Normal,113.86999999999999,Normal,157.0,Winter,Weekday,43.911875,613.3409375
45254,30.0,6,18.62,An Unfinished Life,6.7,161,2005,Sep,Friday,Lasse Hallström,Male,6.666666666666668,-11.379999999999999,Normal,352.14,Normal,116.0,Autumn,Weekday,76.39154929577465,964.4594366197182
45255,30.0,37,64.35,The Imaginarium of Doctor Parnassus,6.3,869,2009,Oct,Thursday,Terry Gilliam,Male,-0.08333333333333215,34.349999999999994,Normal,84.11999999999998,Normal,168.0,Autumn,Weekday,120.02454545454545,822.805606060606
45259,18.0,16,26.83,Glory,7.4,383,1989,Dec,Friday,Edward Zwick,Male,-44.0,8.829999999999998,Normal,701.4599999999999,Normal,60.0,Winter,Weekday,84.28,1369.1172222222222
45263,25.0,2,0.0,The Good Thief,6.0,31,2003,Apr,Thursday,Neil Jordan,Male,-0.213750000000001,-25.0,Normal,113.86999999999999,Normal,157.0,Spring,Weekday,103.48896551724138,834.98
45271,30.0,48,0.0,Wild Card,5.4,656,2015,Jan,Wednesday,Simon West,Male,-28.75,-30.0,Normal,611.14,Normal,73.0,Winter,Weekday,131.90341463414634,1011.5417073170731
45272,30.0,13,2.53,Machine Gun Preacher,6.4,286,2011,Sep,Friday,Marc Forster,Male,-33.6875,-27.47,Normal,899.59,Normal,43.0,Autumn,Weekday,96.11925373134328,946.4002985074627
45281,28.0,35,186.44,Walk the Line,7.3,718,2005,Sep,Tuesday,James Mangold,Male,-28.25,158.44,Normal,618.95,Normal,71.0,Autumn,Weekday,76.39154929577465,964.4594366197182
45284,35.0,16,0.0,Frost/Nixon,7.2,328,2008,Oct,Wednesday,Ron Howard,Male,-42.61538461538461,-35.0,Normal,1868.38,Normal,17.0,Autumn,Weekday,97.81507462686567,777.1591044776119
45285,30.0,18,33.01,Confessions of a Dangerous Mind,6.6,275,2002,Dec,Monday,George Clooney,Male,-5.5,3.009999999999998,Normal,182.38,Normal,142.0,Winter,Weekday,97.53942028985507,969.1530434782609
45289,25.0,4,0.0,Mumford,6.3,26,1999,Sep,Friday,Lawrence Kasdan,Male,-13.200000000000003,-25.0,Normal,-90.23,Normal,197.0,Autumn,Weekday,43.911875,613.3409375
45293,28.0,61,201.63,Straight Outta Compton,7.7,1355,2015,Aug,Thursday,F. Gary Gray,Male,-8.5625,173.63,Normal,465.83,Normal,98.0,Summer,Weekday,131.90341463414634,1011.5417073170731
45294,28.0,66,333.0,Indiana Jones and the Temple of Doom,7.1,2781,1984,May,Wednesday,Steven Spielberg,Male,-35.86538461538461,305.0,Normal,7016.24,Best,1.0,Spring,Weekday,53.9,1662.437
45296,60.0,21,105.18,Along Came a Spider,6.1,400,2001,Apr,Friday,Lee Tamahori,Male,-1.8200000000000074,45.18000000000001,Normal,348.16,Normal,117.0,Spring,Weekday,78.79935483870969,841.1814516129032
45297,29.0,19,48.9,Florence Foster Jenkins,6.6,392,2016,May,Friday,Stephen Frears,Male,9.613999999999997,19.9,Normal,184.54999999999998,Normal,141.0,Spring,Weekday,157.44346153846152,1130.3807692307694
45298,29.0,27,98.19,Once Upon a Time in Mexico,6.2,594,2003,Sep,Thursday,Robert Rodriguez,Male,-2.3887500000000017,69.19,Normal,607.68,Normal,74.0,Autumn,Weekday,103.48896551724138,834.98
45299,28.0,66,140.77,Die Hard,7.5,3948,1988,Jul,Friday,John McTiernan,Male,-33.9,112.77000000000001,Normal,551.41,Normal,82.0,Summer,Weekday,67.30076923076923,602.3023076923077
45301,28.0,57,133.35,The Big Short,7.3,2607,2015,Dec,Friday,Adam McKay,Male,-28.916666666666664,105.35,Normal,517.58,Normal,87.0,Winter,Weekday,131.90341463414634,1011.5417073170731
45302,32.0,11,0.0,Taking Woodstock,6.2,127,2009,Sep,Thursday,Ang Lee,Male,-17.0625,-32.0,Normal,997.13,Normal,39.0,Autumn,Weekday,120.02454545454545,822.805606060606
45303,28.0,7,64.45,Miracle,7.0,159,2004,Feb,Friday,Gavin O'Connor,Male,6.338000000000001,36.45,Normal,13.03,Normal,184.0,Winter,Weekday,100.4783606557377,813.7229508196721
45304,28.0,44,102.36,Dawn of the Dead,6.8,1016,2004,Mar,Friday,Zack Snyder,Male,-94.85714285714286,74.36,Normal,1616.2,Normal,22.0,Spring,Weekday,100.4783606557377,813.7229508196721
45305,35.0,14,94.73,The Wedding Planner,5.5,427,2001,Jan,Friday,Adam Shankman,Male,-13.375,59.730000000000004,Normal,486.57000000000005,Normal,94.0,Winter,Weekday,78.79935483870969,841.1814516129032
45307,21.0,24,71.44,The Royal Tenenbaums,7.4,1286,2001,Oct,Friday,Wes Anderson,Male,-3.7142857142857153,50.44,Normal,240.24,Normal,131.0,Autumn,Weekday,78.79935483870969,841.1814516129032
45308,30.0,45,90.26,Identity,7.1,1061,2003,Apr,Friday,James Mangold,Male,-26.25,60.260000000000005,Normal,618.95,Normal,71.0,Spring,Weekday,103.48896551724138,834.98
45309,28.0,28,134.4,Last Vegas,6.4,799,2013,Oct,Thursday,Jon Turteltaub,Male,-39.0,106.4,Normal,604.73,Normal,75.0,Autumn,Weekday,100.15491228070175,899.7371929824561
45310,28.0,26,195.31,For Your Eyes Only,6.3,490,1981,Jun,Tuesday,John Glen,Male,-3.5,167.31,Normal,725.1,Normal,57.0,Summer,Weekday,77.29636363636364,1187.7963636363636
45311,28.0,14,77.52,Serendipity,6.6,521,2001,Oct,Friday,Peter Chelsom,Male,-13.0,49.519999999999996,Normal,208.57,Normal,136.0,Autumn,Weekday,78.79935483870969,841.1814516129032
45312,27.0,13,101.65,Timecop,5.5,282,1994,Sep,Thursday,Peter Hyams,Male,-25.0,74.65,Normal,68.64000000000001,Normal,171.0,Autumn,Weekday,104.80483870967741,889.4412903225807
45313,28.0,38,60.78,Zoolander,6.1,1337,2001,Sep,Friday,Ben Stiller,Male,-33.4,32.78,Normal,288.78,Normal,124.0,Autumn,Weekday,78.79935483870969,841.1814516129032
45314,28.0,37,97.59,Safe Haven,6.9,823,2013,Feb,Thursday,Lasse Hallström,Male,4.666666666666668,69.59,Normal,352.14,Normal,116.0,Winter,Weekday,100.15491228070175,899.7371929824561
45315,28.0,18,39.51,Hocus Pocus,6.4,471,1993,Jul,Friday,Kenny Ortega,Male,6.16,11.509999999999998,Normal,-62.690000000000005,Normal,194.0,Summer,Weekday,134.89222222222222,1307.9533333333334
45316,28.0,15,92.6,No Reservations,6.1,327,2007,Jul,Wednesday,Scott Hicks,Male,3.3999999999999986,64.6,Normal,93.14999999999999,Normal,166.0,Summer,Weekday,100.77203703703705,706.7029629629629
45320,28.0,22,100.65,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,493,2014,Oct,Wednesday,Miguel Arteta,Male,15.2,72.65,Normal,60.370000000000005,Normal,174.0,Autumn,Weekday,137.50490566037737,872.9090566037736
45321,28.0,36,121.15,Pride & Prejudice,7.7,1358,2005,Sep,Friday,Joe Wright,Male,-28.333333333333336,93.15,Normal,205.24,Normal,137.0,Autumn,Weekday,76.39154929577465,964.4594366197182
45322,28.0,94,33.14,Blade Runner,7.9,3509,1982,Jun,Friday,Ridley Scott,Male,-52.625,5.140000000000001,Normal,1899.55,Normal,16.0,Summer,Weekday,106.777,1208.385
45324,28.0,41,52.6,3 Days to Kill,6.0,883,2014,Feb,Friday,McG,Male,-67.0,24.6,Normal,577.76,Normal,76.0,Winter,Weekday,137.50490566037737,872.9090566037736
45328,28.0,22,38.16,Just My Luck,5.8,491,2006,May,Friday,Donald Petrie,Male,-6.875,10.159999999999997,Normal,219.84,Normal,134.0,Spring,Weekday,80.45287671232877,673.7645205479452
45329,28.0,4,8.89,"Mystery, Alaska",6.0,69,1999,Oct,Friday,Jay Roach,Male,-26.9375,-19.11,Normal,1283.05,Normal,28.0,Autumn,Weekday,43.911875,613.3409375
45330,28.0,14,45.24,The Spy Next Door,5.5,345,2010,Jan,Friday,Brian Levant,Male,-19.0,17.240000000000002,Normal,392.09000000000003,Normal,112.0,Winter,Weekday,100.51301587301587,784.8712698412699
45332,28.0,13,14.01,Ghosts of Mars,4.8,296,2001,Aug,Friday,John Carpenter,Male,9.07,-13.99,Normal,66.61,Normal,172.0,Summer,Weekday,78.79935483870969,841.1814516129032
45333,28.0,12,7.0,Our Brand Is Crisis,5.8,195,2015,Sep,Friday,David Gordon Green,Male,10.5125,-21.0,Normal,32.56,Normal,179.0,Autumn,Weekday,131.90341463414634,1011.5417073170731
45335,28.0,7,5.68,Kundun,6.8,91,1997,Dec,Thursday,Martin Scorsese,Male,-20.636842105263156,-22.32,Normal,1029.52,Normal,37.0,Winter,Weekday,96.21869565217392,1040.8167391304348
45340,27.5,25,187.5,Octopussy,6.2,527,1983,Jun,Sunday,John Glen,Male,-4.0,160.0,Normal,725.1,Normal,57.0,Summer,Weekend,37.93555555555556,1033.2388888888888
45341,30.0,22,219.08,Knocked Up,6.2,1214,2007,Jun,Friday,Judd Apatow,Male,-10.200000000000003,189.08,Normal,417.85,Normal,107.0,Summer,Weekday,100.77203703703705,706.7029629629629
45343,35.0,6,43.65,Welcome Home Roscoe Jenkins,5.7,57,2008,Feb,Friday,Malcolm D. Lee,Male,14.571428571428573,8.649999999999999,Normal,126.82999999999998,Normal,154.0,Winter,Weekday,97.81507462686567,777.1591044776119
45349,27.0,18,60.53,Kiss the Girls,6.2,345,1997,Oct,Friday,Gary Fleder,Male,-4.166666666666668,33.53,Normal,26.93,Normal,180.0,Autumn,Weekday,96.21869565217392,1040.8167391304348
45350,27.0,44,115.23,The Blues Brothers,7.5,1065,1980,Jun,Tuesday,John Landis,Male,2.8200000000000003,88.23,Normal,344.94,Normal,118.0,Summer,Weekday,30.00625,350.8675
45353,27.0,28,129.0,About a Boy,6.6,607,2002,Apr,Friday,Chris Weitz,Male,-26.0,102.0,Normal,1130.3,Normal,33.0,Spring,Weekday,97.53942028985507,969.1530434782609
45354,27.0,11,56.87,Lake Placid,5.5,247,1999,Jul,Thursday,Steve Miner,Male,11.15,29.869999999999997,Normal,36.029999999999994,Normal,176.0,Summer,Weekday,43.911875,613.3409375
45357,30.0,16,15.4,Anonymous,6.3,288,2011,Oct,Friday,Roland Emmerich,Male,-78.5625,-14.6,Normal,2088.32,Normal,12.0,Autumn,Weekday,96.11925373134328,946.4002985074627
45358,27.0,47,20.16,The NeverEnding Story,7.0,1002,1984,Apr,Thursday,Wolfgang Petersen,Male,-63.14285714285714,-6.84,Normal,984.02,Normal,40.0,Spring,Weekday,53.9,1662.437
45359,27.0,39,27.2,Dark City,7.2,828,1998,Feb,Friday,Alex Proyas,Male,-43.400000000000006,0.1999999999999993,Normal,422.56,Normal,105.0,Winter,Weekday,51.15577777777777,799.8122222222223
45362,27.0,3,76.0,The Newton Boys,5.9,44,1998,Mar,Thursday,Richard Linklater,Male,15.927272727272728,49.0,Normal,189.74,Normal,139.0,Spring,Weekday,51.15577777777777,799.8122222222223
45366,27.0,14,85.56,Spy Kids: All the Time in the World,4.4,222,2011,Aug,Thursday,Robert Rodriguez,Male,-4.388750000000002,58.56,Normal,607.68,Normal,74.0,Summer,Weekday,96.11925373134328,946.4002985074627
45369,15.0,5,4.49,Flawless,5.9,56,1999,Nov,Friday,Joel Schumacher,Male,-31.115384615384613,-10.51,Normal,837.56,Normal,49.0,Autumn,Weekday,43.911875,613.3409375
45370,27.0,17,21.15,Mindhunters,6.3,333,2004,May,Friday,Renny Harlin,Male,-23.086666666666666,-5.850000000000001,Normal,280.2,Normal,127.0,Spring,Weekday,100.4783606557377,813.7229508196721
45371,25.0,8,6.67,What Just Happened,5.2,127,2008,Oct,Friday,Barry Levinson,Male,-6.53846153846154,-18.33,Normal,699.26,Normal,62.0,Autumn,Weekday,97.81507462686567,777.1591044776119
45373,10.0,0,0.0,The Magic Flute,6.9,6,2006,Sep,Thursday,Kenneth Branagh,Male,-39.714285714285715,-10.0,Normal,695.39,Normal,63.0,Autumn,Weekday,80.45287671232877,673.7645205479452
45375,26.0,24,110.23,Freaky Friday,6.0,879,2003,Aug,Sunday,Mark Waters,Male,-17.333333333333336,84.23,Normal,442.74,Normal,101.0,Summer,Weekend,103.48896551724138,834.98
45376,26.0,38,109.45,The 40 Year Old Virgin,6.2,1983,2005,Aug,Thursday,Judd Apatow,Male,-14.200000000000003,83.45,Normal,417.85,Normal,107.0,Summer,Weekday,76.39154929577465,964.4594366197182
45377,25.0,31,289.32,Shakespeare in Love,6.8,796,1998,Dec,Friday,John Madden,Male,0.6000000000000014,264.32,Normal,497.89,Normal,92.0,Winter,Weekday,51.15577777777777,799.8122222222223
45379,15.0,5,201.96,Kindergarten Cop,5.8,628,1990,Dec,Friday,Ivan Reitman,Male,-15.625,186.96,Normal,660.38,Normal,66.0,Winter,Weekday,115.88388888888888,841.4038888888889
45380,27.0,41,101.62,Pineapple Express,6.6,1148,2008,Aug,Wednesday,David Gordon Green,Male,9.5125,74.62,Normal,32.56,Normal,179.0,Summer,Weekday,97.81507462686567,777.1591044776119
45381,26.0,21,65.71,Ever After: A Cinderella Story,6.8,399,1998,Jul,Friday,Andy Tennant,Male,-25.833333333333336,39.709999999999994,Normal,550.6600000000001,Normal,83.0,Summer,Weekday,51.15577777777777,799.8122222222223
45383,26.0,24,61.49,Flatliners,6.3,404,1990,Aug,Thursday,Joel Schumacher,Male,-20.115384615384613,35.49,Normal,837.56,Normal,49.0,Summer,Weekday,115.88388888888888,841.4038888888889
45385,26.0,8,57.89,Red Eye,6.2,455,2005,Aug,Thursday,Wes Craven,Male,2.6199999999999974,31.89,Normal,530.98,Normal,85.0,Summer,Weekday,76.39154929577465,964.4594366197182
